order_id,order_date,order_time,order_hour,feature_active,period,zone,delivery_distance_km,distance_bucket,peak_flag,delivery_time_min,promised_eta_min,order_status,customer_rating,rider_id,delay_min,on_time_flag,sla_breach,cancelled_flag,customer_rating_filled
1158,2024-01-21,2024-01-21 12:07:00,12,Yes,Before,Low,2.45,Short (0-3 km),Peak,27.8,18.2,Delivered,5.0,R132,9.600000000000001,0,0,0,5.0
1159,2024-02-22,2024-02-22 23:42:00,23,No,After,Low,3.22,Medium (3-7 km),Non-Peak,35.3,17.6,Delivered,3.7,R014,17.699999999999996,0,1,0,3.7
1160,2024-01-13,2024-01-13 16:39:00,16,Yes,Before,Medium,3.28,Medium (3-7 km),Non-Peak,20.0,17.4,Delivered,4.9,R195,2.6000000000000014,0,0,0,4.9
1161,2024-01-04,2024-01-04 12:35:00,12,Yes,Before,High,3.72,Medium (3-7 km),Peak,23.1,18.6,Delivered,4.8,R179,4.5,0,0,0,4.8
1162,2024-02-01,2024-02-01 11:40:00,11,No,After,Medium,3.4,Medium (3-7 km),Non-Peak,26.1,19.3,Delivered,3.2,R041,6.800000000000001,0,0,0,3.2
1163,2024-01-20,2024-01-20 16:35:00,16,Yes,Before,High,4.87,Medium (3-7 km),Non-Peak,23.9,21.1,Delivered,4.4,R030,2.799999999999997,0,0,0,4.4
1164,2024-01-30,2024-01-30 21:41:00,21,Yes,Before,Low,5.3,Medium (3-7 km),Peak,37.6,21.9,Delivered,3.2,R184,15.700000000000003,0,1,0,3.2
1165,2024-01-19,2024-01-19 16:17:00,16,Yes,Before,High,2.39,Short (0-3 km),Non-Peak,16.0,16.7,Delivered,3.9,R121,-0.6999999999999993,1,0,0,3.9
1166,2024-01-16,2024-01-16 15:09:00,15,Yes,Before,High,5.01,Medium (3-7 km),Non-Peak,25.3,22.5,Delivered,4.9,R131,2.8000000000000007,0,0,0,4.9
1167,2024-02-17,2024-02-17 20:55:00,20,No,After,High,5.32,Medium (3-7 km),Peak,34.2,24.3,Delivered,4.0,R107,9.900000000000002,0,0,0,4.0
1168,2024-01-22,2024-01-22 21:32:00,21,Yes,Before,High,6.02,Medium (3-7 km),Peak,33.5,25.3,Cancelled,,R186,8.2,0,0,1,0.0
1169,2024-01-20,2024-01-20 19:37:00,19,Yes,Before,Low,5.78,Medium (3-7 km),Peak,38.8,25.0,Delivered,4.1,R039,13.799999999999997,0,1,0,4.1
1170,2024-01-29,2024-01-29 16:22:00,16,Yes,Before,High,4.82,Medium (3-7 km),Non-Peak,22.4,21.1,Delivered,4.5,R097,1.2999999999999972,0,0,0,4.5
1171,2024-01-30,2024-01-30 21:55:00,21,Yes,Before,High,5.48,Medium (3-7 km),Peak,28.3,22.9,Delivered,4.3,R147,5.400000000000002,0,0,0,4.3
1172,2024-01-25,2024-01-25 12:49:00,12,Yes,Before,High,4.59,Medium (3-7 km),Peak,24.9,22.0,Delivered,5.0,R122,2.8999999999999986,0,0,0,5.0
1173,2024-02-15,2024-02-15 21:24:00,21,No,After,High,4.99,Medium (3-7 km),Peak,37.8,22.0,Delivered,3.7,R167,15.799999999999997,0,1,0,3.7
1174,2024-01-10,2024-01-10 15:02:00,15,Yes,Before,High,6.07,Medium (3-7 km),Non-Peak,25.6,24.3,Delivered,4.3,R085,1.3000000000000007,0,0,0,4.3
1175,2024-02-25,2024-02-25 11:54:00,11,No,After,High,3.74,Medium (3-7 km),Non-Peak,23.4,20.1,Delivered,3.4,R117,3.299999999999997,0,0,0,3.4
1176,2024-01-01,2024-01-01 18:26:00,18,Yes,Before,Low,5.41,Medium (3-7 km),Non-Peak,30.2,24.0,Delivered,3.2,R020,6.199999999999999,0,0,0,3.2
1177,2024-01-31,2024-01-31 19:16:00,19,No,After,High,3.66,Medium (3-7 km),Peak,32.7,18.7,Delivered,4.3,R167,14.000000000000004,0,1,0,4.3
1178,2024-01-06,2024-01-06 20:54:00,20,Yes,Before,Medium,5.06,Medium (3-7 km),Peak,26.6,24.0,Delivered,4.7,R082,2.6000000000000014,0,0,0,4.7
1179,2024-02-10,2024-02-10 18:48:00,18,No,After,High,4.01,Medium (3-7 km),Non-Peak,27.1,20.7,Delivered,2.8,R159,6.400000000000002,0,0,0,2.8
1180,2024-01-05,2024-01-05 12:43:00,12,Yes,Before,Low,3.17,Medium (3-7 km),Peak,28.2,19.7,Delivered,3.8,R192,8.5,0,0,0,3.8
1181,2024-01-06,2024-01-06 14:06:00,14,Yes,Before,Medium,3.21,Medium (3-7 km),Peak,24.8,18.2,Delivered,4.2,R026,6.600000000000001,0,0,0,4.2
1182,2024-01-29,2024-01-29 11:19:00,11,Yes,Before,Low,7.84,Long (7+ km),Non-Peak,36.5,29.6,Delivered,4.5,R015,6.899999999999999,0,0,0,4.5
1183,2024-01-19,2024-01-19 13:27:00,13,Yes,Before,High,6.07,Medium (3-7 km),Peak,28.8,23.5,Delivered,4.3,R145,5.300000000000001,0,0,0,4.3
1184,2024-02-13,2024-02-13 19:10:00,19,No,After,High,6.39,Medium (3-7 km),Peak,47.1,24.7,Delivered,4.8,R098,22.400000000000002,0,1,0,4.8
1185,2024-02-09,2024-02-09 18:31:00,18,No,After,Low,3.09,Medium (3-7 km),Non-Peak,27.2,19.2,Delivered,3.4,R119,8.0,0,0,0,3.4
1186,2024-02-10,2024-02-10 12:16:00,12,No,After,Medium,1.74,Short (0-3 km),Peak,18.0,15.9,Delivered,4.2,R120,2.0999999999999996,0,0,0,4.2
1187,2024-02-27,2024-02-27 13:34:00,13,No,After,High,5.4,Medium (3-7 km),Peak,39.3,22.2,Delivered,3.7,R089,17.099999999999998,0,1,0,3.7
1188,2024-02-07,2024-02-07 13:27:00,13,No,After,Medium,2.51,Short (0-3 km),Peak,40.7,16.5,Delivered,3.7,R078,24.200000000000003,0,1,0,3.7
1189,2024-01-13,2024-01-13 23:54:00,23,Yes,Before,High,2.89,Short (0-3 km),Non-Peak,17.8,16.6,Delivered,4.1,R147,1.1999999999999993,0,0,0,4.1
1190,2024-01-23,2024-01-23 16:44:00,16,Yes,Before,High,2.72,Short (0-3 km),Non-Peak,20.4,18.4,Delivered,4.6,R169,2.0,0,0,0,4.6
1191,2024-01-26,2024-01-26 12:36:00,12,Yes,Before,Low,3.5,Medium (3-7 km),Peak,28.3,19.8,Delivered,3.7,R013,8.5,0,0,0,3.7
1192,2024-02-28,2024-02-28 17:31:00,17,No,After,Low,4.62,Medium (3-7 km),Non-Peak,37.9,22.3,Delivered,3.4,R199,15.599999999999998,0,1,0,3.4
1193,2024-02-21,2024-02-21 12:51:00,12,No,After,High,7.73,Long (7+ km),Peak,49.3,28.9,Delivered,4.5,R159,20.4,0,1,0,4.5
1194,2024-01-17,2024-01-17 18:46:00,18,Yes,Before,Medium,10.68,Long (7+ km),Non-Peak,38.8,36.1,Delivered,3.9,R036,2.6999999999999957,0,0,0,3.9
1195,2024-02-10,2024-02-10 10:40:00,10,No,After,Medium,2.68,Short (0-3 km),Non-Peak,28.7,17.4,Delivered,4.7,R113,11.3,0,1,0,4.7
1196,2024-01-03,2024-01-03 17:46:00,17,Yes,Before,High,5.57,Medium (3-7 km),Non-Peak,25.1,22.9,Delivered,3.9,R084,2.200000000000003,0,0,0,3.9
1197,2024-02-17,2024-02-17 14:12:00,14,No,After,High,4.98,Medium (3-7 km),Peak,41.3,22.2,Delivered,4.2,R094,19.099999999999998,0,1,0,4.2
1198,2024-02-03,2024-02-03 16:17:00,16,No,After,Low,2.43,Short (0-3 km),Non-Peak,31.4,16.7,Delivered,3.6,R124,14.7,0,1,0,3.6
1199,2024-02-21,2024-02-21 13:55:00,13,No,After,High,10.92,Long (7+ km),Peak,48.5,34.7,Delivered,3.8,R020,13.799999999999997,0,1,0,3.8
1200,2024-01-10,2024-01-10 18:14:00,18,Yes,Before,Low,9.38,Long (7+ km),Non-Peak,39.2,32.8,Delivered,4.4,R102,6.400000000000006,0,0,0,4.4
1201,2024-02-24,2024-02-24 19:23:00,19,No,After,High,5.27,Medium (3-7 km),Peak,30.9,24.2,Delivered,4.2,R068,6.699999999999999,0,0,0,4.2
1202,2024-02-04,2024-02-04 11:23:00,11,No,After,Medium,1.08,Short (0-3 km),Non-Peak,17.4,15.3,Delivered,3.0,R150,2.099999999999998,0,0,0,3.0
1203,2024-01-25,2024-01-25 19:23:00,19,Yes,Before,High,6.71,Medium (3-7 km),Peak,30.9,25.2,Delivered,3.8,R007,5.699999999999999,0,0,0,3.8
1204,2024-02-09,2024-02-09 20:35:00,20,No,After,High,4.38,Medium (3-7 km),Peak,36.1,20.6,Delivered,3.5,R166,15.5,0,1,0,3.5
1205,2024-01-05,2024-01-05 17:29:00,17,Yes,Before,Low,8.3,Long (7+ km),Non-Peak,35.0,30.4,Delivered,4.0,R105,4.600000000000001,0,0,0,4.0
1206,2024-01-08,2024-01-08 11:02:00,11,Yes,Before,High,3.76,Medium (3-7 km),Non-Peak,23.4,20.8,Delivered,4.4,R025,2.599999999999998,0,0,0,4.4
1207,2024-01-16,2024-01-16 20:08:00,20,Yes,Before,High,8.58,Long (7+ km),Peak,36.4,29.2,Delivered,4.2,R191,7.199999999999999,0,0,0,4.2
1208,2024-02-14,2024-02-14 21:26:00,21,No,After,Medium,4.4,Medium (3-7 km),Peak,41.6,20.6,Delivered,3.7,R107,21.0,0,1,0,3.7
1209,2024-02-11,2024-02-11 10:31:00,10,No,After,Medium,3.34,Medium (3-7 km),Non-Peak,28.4,20.0,Delivered,4.3,R072,8.399999999999999,0,0,0,4.3
1211,2024-01-07,2024-01-07 23:23:00,23,Yes,Before,Medium,6.19,Medium (3-7 km),Non-Peak,27.6,24.9,Delivered,4.1,R092,2.700000000000003,0,0,0,4.1
1212,2024-01-04,2024-01-04 14:12:00,14,Yes,Before,Low,5.0,Medium (3-7 km),Peak,35.0,23.8,Delivered,4.2,R117,11.2,0,1,0,4.2
1213,2024-01-06,2024-01-06 17:41:00,17,Yes,Before,Medium,12.2,Long (7+ km),Non-Peak,44.4,38.6,Delivered,4.9,R013,5.799999999999997,0,0,0,4.9
1214,2024-02-20,2024-02-20 13:08:00,13,No,After,Medium,8.11,Long (7+ km),Peak,46.7,28.2,Delivered,3.0,R196,18.500000000000004,0,1,0,3.0
1215,2024-02-05,2024-02-05 12:13:00,12,No,After,Low,7.41,Long (7+ km),Peak,56.2,28.5,Delivered,3.6,R199,27.700000000000003,0,1,0,3.6
1216,2024-01-10,2024-01-10 19:38:00,19,Yes,Before,High,7.26,Long (7+ km),Peak,33.7,28.4,Delivered,4.6,R038,5.300000000000004,0,0,0,4.6
1217,2024-01-09,2024-01-09 16:51:00,16,Yes,Before,High,6.16,Medium (3-7 km),Non-Peak,26.7,23.9,Delivered,4.1,R007,2.8000000000000007,0,0,0,4.1
1218,2024-01-09,2024-01-09 08:50:00,8,Yes,Before,Medium,4.52,Medium (3-7 km),Non-Peak,21.6,21.1,Delivered,3.7,R005,0.5,0,0,0,3.7
1219,2024-01-12,2024-01-12 12:08:00,12,Yes,Before,Medium,9.74,Long (7+ km),Peak,37.8,32.5,Delivered,5.0,R191,5.299999999999997,0,0,0,5.0
1220,2024-01-05,2024-01-05 15:49:00,15,Yes,Before,High,7.43,Long (7+ km),Non-Peak,32.6,27.5,Delivered,4.2,R116,5.100000000000001,0,0,0,4.2
1221,2024-02-02,2024-02-02 12:39:00,12,No,After,High,7.87,Long (7+ km),Peak,42.7,28.5,Delivered,2.8,R169,14.200000000000003,0,1,0,2.8
1223,2024-02-24,2024-02-24 14:43:00,14,No,After,High,3.95,Medium (3-7 km),Peak,36.4,19.0,Delivered,2.7,R114,17.4,0,1,0,2.7
1224,2024-01-05,2024-01-05 20:20:00,20,Yes,Before,Medium,4.27,Medium (3-7 km),Peak,24.0,21.8,Delivered,3.1,R071,2.1999999999999993,0,0,0,3.1
1225,2024-02-09,2024-02-09 17:35:00,17,No,After,Medium,5.47,Medium (3-7 km),Non-Peak,34.5,22.4,Delivered,2.7,R153,12.100000000000001,0,1,0,2.7
1226,2024-02-03,2024-02-03 13:32:00,13,No,After,Medium,5.9,Medium (3-7 km),Peak,39.1,25.1,Cancelled,,R180,14.0,0,1,1,0.0
1227,2024-01-08,2024-01-08 20:41:00,20,Yes,Before,Low,4.86,Medium (3-7 km),Peak,32.4,22.3,Delivered,4.2,R056,10.099999999999998,0,1,0,4.2
1228,2024-01-28,2024-01-28 15:14:00,15,Yes,Before,High,4.77,Medium (3-7 km),Non-Peak,22.9,23.0,Delivered,4.5,R103,-0.10000000000000142,1,0,0,4.5
1229,2024-01-27,2024-01-27 18:20:00,18,Yes,Before,High,3.89,Medium (3-7 km),Non-Peak,21.7,19.8,Delivered,3.4,R096,1.8999999999999986,0,0,0,3.4
1230,2024-01-10,2024-01-10 18:30:00,18,Yes,Before,High,2.41,Short (0-3 km),Non-Peak,15.6,17.8,Delivered,4.7,R024,-2.200000000000001,1,0,0,4.7
1231,2024-01-28,2024-01-28 10:47:00,10,Yes,Before,High,11.13,Long (7+ km),Non-Peak,38.8,35.8,Delivered,3.7,R016,3.0,0,0,0,3.7
1232,2024-02-07,2024-02-07 22:35:00,22,No,After,High,2.47,Short (0-3 km),Peak,36.1,16.1,Cancelled,,R091,20.0,0,1,1,0.0
1233,2024-02-25,2024-02-25 17:48:00,17,No,After,High,8.27,Long (7+ km),Non-Peak,35.0,29.4,Delivered,3.6,R014,5.600000000000001,0,0,0,3.6
1234,2024-01-19,2024-01-19 17:22:00,17,Yes,Before,High,16.28,Long (7+ km),Non-Peak,53.8,47.1,Delivered,4.8,R040,6.699999999999996,0,0,0,4.8
1235,2024-02-12,2024-02-12 15:54:00,15,No,After,High,7.78,Long (7+ km),Non-Peak,32.8,27.4,Delivered,4.0,R095,5.399999999999999,0,0,0,4.0
1236,2024-01-08,2024-01-08 18:36:00,18,Yes,Before,High,3.35,Medium (3-7 km),Non-Peak,17.9,17.6,Delivered,3.5,R144,0.29999999999999716,0,0,0,3.5
1237,2024-02-19,2024-02-19 19:39:00,19,No,After,Medium,3.07,Medium (3-7 km),Peak,33.8,18.4,Delivered,3.9,R156,15.399999999999999,0,1,0,3.9
1238,2024-02-29,2024-02-29 17:44:00,17,No,After,High,6.8,Medium (3-7 km),Non-Peak,35.8,27.9,Delivered,3.0,R180,7.899999999999999,0,0,0,3.0
1239,2024-02-18,2024-02-18 13:21:00,13,No,After,High,6.34,Medium (3-7 km),Peak,47.0,24.1,Delivered,4.0,R037,22.9,0,1,0,4.0
1240,2024-02-06,2024-02-06 17:04:00,17,No,After,High,4.66,Medium (3-7 km),Non-Peak,26.9,20.5,Delivered,2.9,R008,6.399999999999999,0,0,0,2.9
1241,2024-01-06,2024-01-06 18:13:00,18,Yes,Before,High,9.89,Long (7+ km),Non-Peak,37.5,34.1,Delivered,3.5,R041,3.3999999999999986,0,0,0,3.5
1242,2024-01-24,2024-01-24 13:20:00,13,Yes,Before,Medium,2.6,Short (0-3 km),Peak,24.7,17.3,Delivered,4.3,R022,7.399999999999999,0,0,0,4.3
1243,2024-02-26,2024-02-26 10:10:00,10,No,After,Medium,3.08,Medium (3-7 km),Non-Peak,26.0,19.3,Cancelled,,R021,6.699999999999999,0,0,1,0.0
1244,2024-01-18,2024-01-18 14:27:00,14,Yes,Before,High,6.39,Medium (3-7 km),Peak,31.7,24.3,Delivered,3.4,R070,7.399999999999999,0,0,0,3.4
1245,2024-01-14,2024-01-14 18:07:00,18,Yes,Before,High,4.68,Medium (3-7 km),Non-Peak,21.8,21.6,Delivered,3.2,R174,0.1999999999999993,0,0,0,3.2
1246,2024-02-13,2024-02-13 17:33:00,17,No,After,Medium,5.44,Medium (3-7 km),Non-Peak,35.1,24.9,Cancelled,,R102,10.200000000000003,0,1,1,0.0
1247,2024-02-08,2024-02-08 10:13:00,10,No,After,High,3.7,Medium (3-7 km),Non-Peak,27.1,20.8,Delivered,3.9,R036,6.300000000000001,0,0,0,3.9
1248,2024-02-18,2024-02-18 12:20:00,12,No,After,High,5.26,Medium (3-7 km),Peak,41.8,22.1,Delivered,3.2,R111,19.699999999999996,0,1,0,3.2
1249,2024-01-12,2024-01-12 11:34:00,11,Yes,Before,Medium,2.67,Short (0-3 km),Non-Peak,20.4,18.3,Delivered,4.3,R172,2.099999999999998,0,0,0,4.3
1250,2024-02-21,2024-02-21 13:25:00,13,No,After,Low,4.43,Medium (3-7 km),Peak,55.7,20.3,Cancelled,,R005,35.400000000000006,0,1,1,0.0
1251,2024-01-30,2024-01-30 21:55:00,21,Yes,Before,High,1.27,Short (0-3 km),Peak,17.7,13.0,Delivered,3.6,R104,4.699999999999999,0,0,0,3.6
1252,2024-02-15,2024-02-15 17:18:00,17,No,After,High,4.61,Medium (3-7 km),Non-Peak,29.3,21.1,Cancelled,,R084,8.2,0,0,1,0.0
1253,2024-01-11,2024-01-11 19:39:00,19,Yes,Before,High,1.06,Short (0-3 km),Peak,18.7,13.0,Delivered,3.7,R093,5.699999999999999,0,0,0,3.7
1254,2024-01-06,2024-01-06 14:06:00,14,Yes,Before,High,9.63,Long (7+ km),Peak,41.2,31.4,Delivered,5.0,R135,9.800000000000004,0,0,0,5.0
1255,2024-01-06,2024-01-06 14:19:00,14,Yes,Before,Medium,3.38,Medium (3-7 km),Peak,24.1,17.7,Delivered,3.8,R200,6.400000000000002,0,0,0,3.8
1256,2024-01-11,2024-01-11 10:40:00,10,Yes,Before,High,3.69,Medium (3-7 km),Non-Peak,20.6,20.6,Delivered,4.2,R199,0.0,1,0,0,4.2
1257,2024-01-23,2024-01-23 13:52:00,13,Yes,Before,Medium,2.08,Short (0-3 km),Peak,24.8,15.9,Delivered,5.0,R027,8.9,0,0,0,5.0
1258,2024-01-10,2024-01-10 12:11:00,12,Yes,Before,Medium,2.26,Short (0-3 km),Peak,20.4,17.5,Delivered,3.1,R168,2.8999999999999986,0,0,0,3.1
1259,2024-01-05,2024-01-05 12:49:00,12,Yes,Before,Medium,6.95,Medium (3-7 km),Peak,35.9,26.7,Delivered,4.1,R145,9.2,0,0,0,4.1
1260,2024-02-18,2024-02-18 17:43:00,17,No,After,Low,3.41,Medium (3-7 km),Non-Peak,28.0,17.5,Delivered,3.1,R163,10.5,0,1,0,3.1
1261,2024-02-09,2024-02-09 13:40:00,13,No,After,High,4.41,Medium (3-7 km),Peak,40.4,20.7,Delivered,3.7,R121,19.7,0,1,0,3.7
1262,2024-01-29,2024-01-29 17:50:00,17,Yes,Before,High,4.11,Medium (3-7 km),Non-Peak,20.1,20.4,Delivered,3.2,R130,-0.29999999999999716,1,0,0,3.2
1263,2024-01-05,2024-01-05 13:28:00,13,Yes,Before,High,5.17,Medium (3-7 km),Peak,30.1,22.7,Delivered,3.5,R074,7.400000000000002,0,0,0,3.5
1264,2024-01-05,2024-01-05 17:54:00,17,Yes,Before,High,6.29,Medium (3-7 km),Non-Peak,29.7,25.8,Delivered,3.8,R099,3.8999999999999986,0,0,0,3.8
1265,2024-01-30,2024-01-30 17:50:00,17,Yes,Before,Medium,5.15,Medium (3-7 km),Non-Peak,25.3,22.9,Delivered,4.3,R147,2.400000000000002,0,0,0,4.3
1266,2024-02-11,2024-02-11 12:38:00,12,No,After,High,5.64,Medium (3-7 km),Peak,47.8,22.5,Cancelled,,R016,25.299999999999997,0,1,1,0.0
1267,2024-01-29,2024-01-29 11:57:00,11,Yes,Before,Low,5.05,Medium (3-7 km),Non-Peak,27.2,22.0,Delivered,5.0,R022,5.199999999999999,0,0,0,5.0
1268,2024-02-02,2024-02-02 17:02:00,17,No,After,High,8.17,Long (7+ km),Non-Peak,35.3,28.5,Delivered,3.9,R113,6.799999999999997,0,0,0,3.9
1269,2024-02-03,2024-02-03 16:10:00,16,No,After,High,3.15,Medium (3-7 km),Non-Peak,27.6,18.1,Delivered,4.5,R100,9.5,0,0,0,4.5
1270,2024-01-27,2024-01-27 18:43:00,18,Yes,Before,Medium,3.81,Medium (3-7 km),Non-Peak,24.4,20.3,Delivered,4.5,R166,4.099999999999998,0,0,0,4.5
1271,2024-01-22,2024-01-22 10:06:00,10,Yes,Before,Medium,3.35,Medium (3-7 km),Non-Peak,23.6,19.6,Delivered,5.0,R065,4.0,0,0,0,5.0
1272,2024-02-16,2024-02-16 20:58:00,20,No,After,Medium,5.87,Medium (3-7 km),Peak,41.7,25.7,Cancelled,,R021,16.000000000000004,0,1,1,0.0
1273,2024-02-07,2024-02-07 17:58:00,17,No,After,High,3.33,Medium (3-7 km),Non-Peak,17.4,19.2,Delivered,3.6,R179,-1.8000000000000007,1,0,0,3.6
1274,2024-02-12,2024-02-12 14:38:00,14,No,After,Medium,3.9,Medium (3-7 km),Peak,43.1,21.2,Cancelled,,R144,21.900000000000002,0,1,1,0.0
1275,2024-01-25,2024-01-25 17:21:00,17,Yes,Before,Low,3.35,Medium (3-7 km),Non-Peak,23.6,18.8,Delivered,4.5,R190,4.800000000000001,0,0,0,4.5
1276,2024-02-13,2024-02-13 21:05:00,21,No,After,Medium,6.47,Medium (3-7 km),Peak,50.9,27.2,Delivered,2.9,R093,23.7,0,1,0,2.9
1277,2024-01-02,2024-01-02 13:11:00,13,Yes,Before,Low,4.28,Medium (3-7 km),Peak,31.7,20.1,Delivered,4.5,R197,11.599999999999998,0,1,0,4.5
1278,2024-02-01,2024-02-01 12:08:00,12,No,After,High,8.32,Long (7+ km),Peak,50.6,30.1,Delivered,2.6,R026,20.5,0,1,0,2.6
1279,2024-02-02,2024-02-02 18:53:00,18,No,After,Medium,4.66,Medium (3-7 km),Non-Peak,33.6,22.5,Delivered,4.2,R170,11.100000000000001,0,1,0,4.2
1280,2024-01-22,2024-01-22 20:39:00,20,Yes,Before,High,4.18,Medium (3-7 km),Peak,22.7,21.6,Delivered,3.7,R042,1.0999999999999979,0,0,0,3.7
1281,2024-01-12,2024-01-12 19:49:00,19,Yes,Before,Medium,5.11,Medium (3-7 km),Peak,28.1,21.8,Delivered,5.0,R185,6.300000000000001,0,0,0,5.0
1282,2024-01-29,2024-01-29 09:23:00,9,Yes,Before,Medium,8.15,Long (7+ km),Non-Peak,32.9,30.2,Delivered,4.2,R114,2.6999999999999993,0,0,0,4.2
1283,2024-02-09,2024-02-09 13:47:00,13,No,After,Medium,2.17,Short (0-3 km),Peak,27.7,17.4,Delivered,4.7,R062,10.3,0,1,0,4.7
1284,2024-01-20,2024-01-20 22:50:00,22,Yes,Before,High,3.67,Medium (3-7 km),Peak,26.0,19.2,Delivered,5.0,R095,6.800000000000001,0,0,0,5.0
1285,2024-02-13,2024-02-13 21:28:00,21,No,After,High,3.08,Medium (3-7 km),Peak,33.5,18.2,Delivered,3.2,R098,15.3,0,1,0,3.2
1286,2024-02-02,2024-02-02 16:10:00,16,No,After,Low,3.38,Medium (3-7 km),Non-Peak,40.4,19.1,Delivered,4.7,R036,21.299999999999997,0,1,0,4.7
1287,2024-02-25,2024-02-25 12:41:00,12,No,After,High,7.23,Long (7+ km),Peak,46.3,26.1,Delivered,4.5,R027,20.199999999999996,0,1,0,4.5
1288,2024-02-15,2024-02-15 19:54:00,19,No,After,High,4.12,Medium (3-7 km),Peak,39.8,21.4,Cancelled,,R042,18.4,0,1,1,0.0
1289,2024-01-18,2024-01-18 14:32:00,14,Yes,Before,High,1.12,Short (0-3 km),Peak,18.8,13.8,Delivered,3.7,R057,5.0,0,0,0,3.7
1290,2024-02-22,2024-02-22 15:22:00,15,No,After,Low,4.3,Medium (3-7 km),Non-Peak,40.4,22.5,Delivered,3.8,R102,17.9,0,1,0,3.8
1291,2024-02-02,2024-02-02 13:24:00,13,No,After,Low,5.98,Medium (3-7 km),Peak,45.9,24.4,Delivered,3.9,R008,21.5,0,1,0,3.9
1292,2024-01-21,2024-01-21 21:53:00,21,Yes,Before,Medium,3.72,Medium (3-7 km),Peak,31.3,18.7,Delivered,5.0,R038,12.600000000000001,0,1,0,5.0
1293,2024-01-09,2024-01-09 09:58:00,9,Yes,Before,Low,2.21,Short (0-3 km),Non-Peak,20.1,16.4,Delivered,4.7,R036,3.700000000000003,0,0,0,4.7
1294,2024-02-18,2024-02-18 18:28:00,18,No,After,Medium,5.27,Medium (3-7 km),Non-Peak,28.5,24.2,Delivered,3.5,R005,4.300000000000001,0,0,0,3.5
1295,2024-01-17,2024-01-17 12:09:00,12,Yes,Before,Medium,5.48,Medium (3-7 km),Peak,32.4,23.5,Delivered,4.2,R136,8.899999999999999,0,0,0,4.2
1296,2024-01-28,2024-01-28 11:18:00,11,Yes,Before,High,10.87,Long (7+ km),Non-Peak,38.3,36.2,Delivered,4.4,R062,2.0999999999999943,0,0,0,4.4
1297,2024-01-27,2024-01-27 17:39:00,17,Yes,Before,High,2.59,Short (0-3 km),Non-Peak,16.8,17.7,Delivered,4.1,R128,-0.8999999999999986,1,0,0,4.1
1298,2024-02-08,2024-02-08 16:40:00,16,No,After,Medium,4.05,Medium (3-7 km),Non-Peak,26.3,19.7,Delivered,3.9,R037,6.600000000000001,0,0,0,3.9
1299,2024-01-19,2024-01-19 14:39:00,14,Yes,Before,High,3.85,Medium (3-7 km),Peak,27.0,18.7,Delivered,4.2,R048,8.3,0,0,0,4.2
1300,2024-02-12,2024-02-12 17:33:00,17,No,After,Low,1.33,Short (0-3 km),Non-Peak,29.5,13.0,Cancelled,,R135,16.5,0,1,1,0.0
1301,2024-02-04,2024-02-04 16:32:00,16,No,After,Medium,5.07,Medium (3-7 km),Non-Peak,33.6,21.3,Delivered,2.8,R121,12.3,0,1,0,2.8
1302,2024-01-03,2024-01-03 17:23:00,17,Yes,Before,High,3.44,Medium (3-7 km),Non-Peak,18.1,18.2,Cancelled,,R018,-0.09999999999999787,1,0,1,0.0
1303,2024-01-23,2024-01-23 12:42:00,12,Yes,Before,Medium,2.3,Short (0-3 km),Peak,27.7,16.1,Delivered,4.4,R189,11.599999999999998,0,1,0,4.4
1304,2024-02-18,2024-02-18 13:02:00,13,No,After,High,3.1,Medium (3-7 km),Peak,34.6,18.4,Delivered,3.5,R165,16.200000000000003,0,1,0,3.5
1305,2024-01-12,2024-01-12 19:43:00,19,Yes,Before,High,4.84,Medium (3-7 km),Peak,30.6,20.9,Delivered,3.6,R162,9.700000000000003,0,0,0,3.6
1306,2024-01-12,2024-01-12 19:04:00,19,Yes,Before,Medium,1.04,Short (0-3 km),Peak,21.8,13.7,Delivered,5.0,R010,8.100000000000001,0,0,0,5.0
1307,2024-01-19,2024-01-19 12:50:00,12,Yes,Before,High,2.67,Short (0-3 km),Peak,20.4,17.4,Delivered,4.1,R080,3.0,0,0,0,4.1
1308,2024-02-02,2024-02-02 14:52:00,14,No,After,Medium,8.91,Long (7+ km),Peak,44.5,31.9,Delivered,3.1,R193,12.600000000000001,0,1,0,3.1
1309,2024-02-11,2024-02-11 12:22:00,12,No,After,Low,2.17,Short (0-3 km),Peak,38.3,16.1,Cancelled,,R168,22.199999999999996,0,1,1,0.0
1310,2024-01-22,2024-01-22 12:51:00,12,Yes,Before,High,6.97,Medium (3-7 km),Peak,32.0,25.7,Delivered,5.0,R191,6.300000000000001,0,0,0,5.0
1311,2024-01-29,2024-01-29 20:24:00,20,Yes,Before,High,7.53,Long (7+ km),Peak,36.8,29.5,Delivered,3.9,R178,7.299999999999997,0,0,0,3.9
1312,2024-02-01,2024-02-01 13:51:00,13,No,After,Medium,4.74,Medium (3-7 km),Peak,39.9,22.2,Delivered,4.4,R187,17.7,0,1,0,4.4
1313,2024-01-28,2024-01-28 10:38:00,10,Yes,Before,Low,5.86,Medium (3-7 km),Non-Peak,30.7,24.5,Delivered,4.5,R076,6.199999999999999,0,0,0,4.5
1314,2024-01-21,2024-01-21 11:20:00,11,Yes,Before,Medium,2.94,Short (0-3 km),Non-Peak,21.6,19.0,Delivered,4.0,R155,2.6000000000000014,0,0,0,4.0
