order_id,order_date,order_time,order_hour,feature_active,period,zone,delivery_distance_km,distance_bucket,peak_flag,delivery_time_min,promised_eta_min,order_status,customer_rating,rider_id
1192,2024-02-28,2024-02-28 17:31:00,17,No,After,Low,4.62,Medium (3-7 km),Non-Peak,37.9,22.3,Delivered,3.4,R199
1193,2024-02-21,2024-02-21 12:51:00,12,No,After,High,7.73,Long (7+ km),Peak,49.3,28.9,Delivered,4.5,R159
1194,2024-01-17,2024-01-17 18:46:00,18,Yes,Before,Medium,10.68,Long (7+ km),Non-Peak,38.8,36.1,Delivered,3.9,R036
1195,2024-02-10,2024-02-10 10:40:00,10,No,After,Medium,2.68,Short (0-3 km),Non-Peak,28.7,17.4,Delivered,4.7,R113
1196,2024-01-03,2024-01-03 17:46:00,17,Yes,Before,High,5.57,Medium (3-7 km),Non-Peak,25.1,22.9,Delivered,3.9,R084
1197,2024-02-17,2024-02-17 14:12:00,14,No,After,High,4.98,Medium (3-7 km),Peak,41.3,22.2,Delivered,4.2,R094
1198,2024-02-03,2024-02-03 16:17:00,16,No,After,Low,2.43,Short (0-3 km),Non-Peak,31.4,16.7,Delivered,3.6,R124
1199,2024-02-21,2024-02-21 13:55:00,13,No,After,High,10.92,Long (7+ km),Peak,48.5,34.7,Delivered,3.8,R020
1200,2024-01-10,2024-01-10 18:14:00,18,Yes,Before,Low,9.38,Long (7+ km),Non-Peak,39.2,32.8,Delivered,4.4,R102
1201,2024-02-24,2024-02-24 19:23:00,19,No,After,High,5.27,Medium (3-7 km),Peak,30.9,24.2,Delivered,4.2,R068
1202,2024-02-04,2024-02-04 11:23:00,11,No,After,Medium,1.08,Short (0-3 km),Non-Peak,17.4,15.3,Delivered,3.0,R150
1203,2024-01-25,2024-01-25 19:23:00,19,Yes,Before,High,6.71,Medium (3-7 km),Peak,30.9,25.2,Delivered,3.8,R007
1204,2024-02-09,2024-02-09 20:35:00,20,No,After,High,4.38,Medium (3-7 km),Peak,36.1,20.6,Delivered,3.5,R166
1205,2024-01-05,2024-01-05 17:29:00,17,Yes,Before,Low,8.3,Long (7+ km),Non-Peak,35.0,30.4,Delivered,4.0,R105
1206,2024-01-08,2024-01-08 11:02:00,11,Yes,Before,High,3.76,Medium (3-7 km),Non-Peak,23.4,20.8,Delivered,4.4,R025
1207,2024-01-16,2024-01-16 20:08:00,20,Yes,Before,High,8.58,Long (7+ km),Peak,36.4,29.2,Delivered,4.2,R191
1208,2024-02-14,2024-02-14 21:26:00,21,No,After,Medium,4.4,Medium (3-7 km),Peak,41.6,20.6,Delivered,3.7,R107
1209,2024-02-11,2024-02-11 10:31:00,10,No,After,Medium,3.34,Medium (3-7 km),Non-Peak,28.4,20.0,Delivered,4.3,R072
1210,2024-01-03,2024-01-03 18:13:00,18,Yes,Before,High,1.05,Short (0-3 km),Non-Peak,14.5,12.7,Delivered,3.6,R093
1211,2024-01-07,2024-01-07 23:23:00,23,Yes,Before,Medium,6.19,Medium (3-7 km),Non-Peak,27.6,24.9,Delivered,4.1,R092
1212,2024-01-04,2024-01-04 14:12:00,14,Yes,Before,Low,5.0,Medium (3-7 km),Peak,35.0,23.8,Delivered,4.2,R117
1213,2024-01-06,2024-01-06 17:41:00,17,Yes,Before,Medium,12.2,Long (7+ km),Non-Peak,44.4,38.6,Delivered,4.9,R013
1214,2024-02-20,2024-02-20 13:08:00,13,No,After,Medium,8.11,Long (7+ km),Peak,46.7,28.2,Delivered,3.0,R196
1215,2024-02-05,2024-02-05 12:13:00,12,No,After,Low,7.41,Long (7+ km),Peak,56.2,28.5,Delivered,3.6,R199
1216,2024-01-10,2024-01-10 19:38:00,19,Yes,Before,High,7.26,Long (7+ km),Peak,33.7,28.4,Delivered,4.6,R038
1217,2024-01-09,2024-01-09 16:51:00,16,Yes,Before,High,6.16,Medium (3-7 km),Non-Peak,26.7,23.9,Delivered,4.1,R007
1218,2024-01-09,2024-01-09 08:50:00,8,Yes,Before,Medium,4.52,Medium (3-7 km),Non-Peak,21.6,21.1,Delivered,3.7,R005
1219,2024-01-12,2024-01-12 12:08:00,12,Yes,Before,Medium,9.74,Long (7+ km),Peak,37.8,32.5,Delivered,5.0,R191
1220,2024-01-05,2024-01-05 15:49:00,15,Yes,Before,High,7.43,Long (7+ km),Non-Peak,32.6,27.5,Delivered,4.2,R116
1221,2024-02-02,2024-02-02 12:39:00,12,No,After,High,7.87,Long (7+ km),Peak,42.7,28.5,Delivered,2.8,R169
1222,2024-02-03,2024-02-03 13:41:00,13,No,After,Low,7.47,Long (7+ km),Peak,66.5,28.9,Cancelled,,R123
1223,2024-02-24,2024-02-24 14:43:00,14,No,After,High,3.95,Medium (3-7 km),Peak,36.4,19.0,Delivered,2.7,R114
1224,2024-01-05,2024-01-05 20:20:00,20,Yes,Before,Medium,4.27,Medium (3-7 km),Peak,24.0,21.8,Delivered,3.1,R071
1225,2024-02-09,2024-02-09 17:35:00,17,No,After,Medium,5.47,Medium (3-7 km),Non-Peak,34.5,22.4,Delivered,2.7,R153
1226,2024-02-03,2024-02-03 13:32:00,13,No,After,Medium,5.9,Medium (3-7 km),Peak,39.1,25.1,Cancelled,,R180
1227,2024-01-08,2024-01-08 20:41:00,20,Yes,Before,Low,4.86,Medium (3-7 km),Peak,32.4,22.3,Delivered,4.2,R056
1228,2024-01-28,2024-01-28 15:14:00,15,Yes,Before,High,4.77,Medium (3-7 km),Non-Peak,22.9,23.0,Delivered,4.5,R103
1229,2024-01-27,2024-01-27 18:20:00,18,Yes,Before,High,3.89,Medium (3-7 km),Non-Peak,21.7,19.8,Delivered,3.4,R096
1230,2024-01-10,2024-01-10 18:30:00,18,Yes,Before,High,2.41,Short (0-3 km),Non-Peak,15.6,17.8,Delivered,4.7,R024
1231,2024-01-28,2024-01-28 10:47:00,10,Yes,Before,High,11.13,Long (7+ km),Non-Peak,38.8,35.8,Delivered,3.7,R016
1232,2024-02-07,2024-02-07 22:35:00,22,No,After,High,2.47,Short (0-3 km),Peak,36.1,16.1,Cancelled,,R091
1233,2024-02-25,2024-02-25 17:48:00,17,No,After,High,8.27,Long (7+ km),Non-Peak,35.0,29.4,Delivered,3.6,R014
1234,2024-01-19,2024-01-19 17:22:00,17,Yes,Before,High,16.28,Long (7+ km),Non-Peak,53.8,47.1,Delivered,4.8,R040
1235,2024-02-12,2024-02-12 15:54:00,15,No,After,High,7.78,Long (7+ km),Non-Peak,32.8,27.4,Delivered,4.0,R095
1236,2024-01-08,2024-01-08 18:36:00,18,Yes,Before,High,3.35,Medium (3-7 km),Non-Peak,17.9,17.6,Delivered,3.5,R144
1237,2024-02-19,2024-02-19 19:39:00,19,No,After,Medium,3.07,Medium (3-7 km),Peak,33.8,18.4,Delivered,3.9,R156
1238,2024-02-29,2024-02-29 17:44:00,17,No,After,High,6.8,Medium (3-7 km),Non-Peak,35.8,27.9,Delivered,3.0,R180
1239,2024-02-18,2024-02-18 13:21:00,13,No,After,High,6.34,Medium (3-7 km),Peak,47.0,24.1,Delivered,4.0,R037
1240,2024-02-06,2024-02-06 17:04:00,17,No,After,High,4.66,Medium (3-7 km),Non-Peak,26.9,20.5,Delivered,2.9,R008
1241,2024-01-06,2024-01-06 18:13:00,18,Yes,Before,High,9.89,Long (7+ km),Non-Peak,37.5,34.1,Delivered,3.5,R041
1242,2024-01-24,2024-01-24 13:20:00,13,Yes,Before,Medium,2.6,Short (0-3 km),Peak,24.7,17.3,Delivered,4.3,R022
1243,2024-02-26,2024-02-26 10:10:00,10,No,After,Medium,3.08,Medium (3-7 km),Non-Peak,26.0,19.3,Cancelled,,R021
1244,2024-01-18,2024-01-18 14:27:00,14,Yes,Before,High,6.39,Medium (3-7 km),Peak,31.7,24.3,Delivered,3.4,R070
1245,2024-01-14,2024-01-14 18:07:00,18,Yes,Before,High,4.68,Medium (3-7 km),Non-Peak,21.8,21.6,Delivered,3.2,R174
1246,2024-02-13,2024-02-13 17:33:00,17,No,After,Medium,5.44,Medium (3-7 km),Non-Peak,35.1,24.9,Cancelled,,R102
1247,2024-02-08,2024-02-08 10:13:00,10,No,After,High,3.7,Medium (3-7 km),Non-Peak,27.1,20.8,Delivered,3.9,R036
1248,2024-02-18,2024-02-18 12:20:00,12,No,After,High,5.26,Medium (3-7 km),Peak,41.8,22.1,Delivered,3.2,R111
1249,2024-01-12,2024-01-12 11:34:00,11,Yes,Before,Medium,2.67,Short (0-3 km),Non-Peak,20.4,18.3,Delivered,4.3,R172
1250,2024-02-21,2024-02-21 13:25:00,13,No,After,Low,4.43,Medium (3-7 km),Peak,55.7,20.3,Cancelled,,R005
1251,2024-01-30,2024-01-30 21:55:00,21,Yes,Before,High,1.27,Short (0-3 km),Peak,17.7,13.0,Delivered,3.6,R104
1252,2024-02-15,2024-02-15 17:18:00,17,No,After,High,4.61,Medium (3-7 km),Non-Peak,29.3,21.1,Cancelled,,R084
1253,2024-01-11,2024-01-11 19:39:00,19,Yes,Before,High,1.06,Short (0-3 km),Peak,18.7,13.0,Delivered,3.7,R093
1254,2024-01-06,2024-01-06 14:06:00,14,Yes,Before,High,9.63,Long (7+ km),Peak,41.2,31.4,Delivered,5.0,R135
1255,2024-01-06,2024-01-06 14:19:00,14,Yes,Before,Medium,3.38,Medium (3-7 km),Peak,24.1,17.7,Delivered,3.8,R200
1256,2024-01-11,2024-01-11 10:40:00,10,Yes,Before,High,3.69,Medium (3-7 km),Non-Peak,20.6,20.6,Delivered,4.2,R199
1257,2024-01-23,2024-01-23 13:52:00,13,Yes,Before,Medium,2.08,Short (0-3 km),Peak,24.8,15.9,Delivered,5.0,R027
1258,2024-01-10,2024-01-10 12:11:00,12,Yes,Before,Medium,2.26,Short (0-3 km),Peak,20.4,17.5,Delivered,3.1,R168
1259,2024-01-05,2024-01-05 12:49:00,12,Yes,Before,Medium,6.95,Medium (3-7 km),Peak,35.9,26.7,Delivered,4.1,R145
1260,2024-02-18,2024-02-18 17:43:00,17,No,After,Low,3.41,Medium (3-7 km),Non-Peak,28.0,17.5,Delivered,3.1,R163
1261,2024-02-09,2024-02-09 13:40:00,13,No,After,High,4.41,Medium (3-7 km),Peak,40.4,20.7,Delivered,3.7,R121
1262,2024-01-29,2024-01-29 17:50:00,17,Yes,Before,High,4.11,Medium (3-7 km),Non-Peak,20.1,20.4,Delivered,3.2,R130
1263,2024-01-05,2024-01-05 13:28:00,13,Yes,Before,High,5.17,Medium (3-7 km),Peak,30.1,22.7,Delivered,3.5,R074
1264,2024-01-05,2024-01-05 17:54:00,17,Yes,Before,High,6.29,Medium (3-7 km),Non-Peak,29.7,25.8,Delivered,3.8,R099
1265,2024-01-30,2024-01-30 17:50:00,17,Yes,Before,Medium,5.15,Medium (3-7 km),Non-Peak,25.3,22.9,Delivered,4.3,R147
1266,2024-02-11,2024-02-11 12:38:00,12,No,After,High,5.64,Medium (3-7 km),Peak,47.8,22.5,Cancelled,,R016
1267,2024-01-29,2024-01-29 11:57:00,11,Yes,Before,Low,5.05,Medium (3-7 km),Non-Peak,27.2,22.0,Delivered,5.0,R022
1268,2024-02-02,2024-02-02 17:02:00,17,No,After,High,8.17,Long (7+ km),Non-Peak,35.3,28.5,Delivered,3.9,R113
1269,2024-02-03,2024-02-03 16:10:00,16,No,After,High,3.15,Medium (3-7 km),Non-Peak,27.6,18.1,Delivered,4.5,R100
1270,2024-01-27,2024-01-27 18:43:00,18,Yes,Before,Medium,3.81,Medium (3-7 km),Non-Peak,24.4,20.3,Delivered,4.5,R166
1271,2024-01-22,2024-01-22 10:06:00,10,Yes,Before,Medium,3.35,Medium (3-7 km),Non-Peak,23.6,19.6,Delivered,5.0,R065
1272,2024-02-16,2024-02-16 20:58:00,20,No,After,Medium,5.87,Medium (3-7 km),Peak,41.7,25.7,Cancelled,,R021
1273,2024-02-07,2024-02-07 17:58:00,17,No,After,High,3.33,Medium (3-7 km),Non-Peak,17.4,19.2,Delivered,3.6,R179
1274,2024-02-12,2024-02-12 14:38:00,14,No,After,Medium,3.9,Medium (3-7 km),Peak,43.1,21.2,Cancelled,,R144
1275,2024-01-25,2024-01-25 17:21:00,17,Yes,Before,Low,3.35,Medium (3-7 km),Non-Peak,23.6,18.8,Delivered,4.5,R190
1276,2024-02-13,2024-02-13 21:05:00,21,No,After,Medium,6.47,Medium (3-7 km),Peak,50.9,27.2,Delivered,2.9,R093
1277,2024-01-02,2024-01-02 13:11:00,13,Yes,Before,Low,4.28,Medium (3-7 km),Peak,31.7,20.1,Delivered,4.5,R197
1278,2024-02-01,2024-02-01 12:08:00,12,No,After,High,8.32,Long (7+ km),Peak,50.6,30.1,Delivered,2.6,R026
1279,2024-02-02,2024-02-02 18:53:00,18,No,After,Medium,4.66,Medium (3-7 km),Non-Peak,33.6,22.5,Delivered,4.2,R170
1280,2024-01-22,2024-01-22 20:39:00,20,Yes,Before,High,4.18,Medium (3-7 km),Peak,22.7,21.6,Delivered,3.7,R042
1281,2024-01-12,2024-01-12 19:49:00,19,Yes,Before,Medium,5.11,Medium (3-7 km),Peak,28.1,21.8,Delivered,5.0,R185
1282,2024-01-29,2024-01-29 09:23:00,9,Yes,Before,Medium,8.15,Long (7+ km),Non-Peak,32.9,30.2,Delivered,4.2,R114
1283,2024-02-09,2024-02-09 13:47:00,13,No,After,Medium,2.17,Short (0-3 km),Peak,27.7,17.4,Delivered,4.7,R062
1284,2024-01-20,2024-01-20 22:50:00,22,Yes,Before,High,3.67,Medium (3-7 km),Peak,26.0,19.2,Delivered,5.0,R095
1285,2024-02-13,2024-02-13 21:28:00,21,No,After,High,3.08,Medium (3-7 km),Peak,33.5,18.2,Delivered,3.2,R098
1286,2024-02-02,2024-02-02 16:10:00,16,No,After,Low,3.38,Medium (3-7 km),Non-Peak,40.4,19.1,Delivered,4.7,R036
1287,2024-02-25,2024-02-25 12:41:00,12,No,After,High,7.23,Long (7+ km),Peak,46.3,26.1,Delivered,4.5,R027
1288,2024-02-15,2024-02-15 19:54:00,19,No,After,High,4.12,Medium (3-7 km),Peak,39.8,21.4,Cancelled,,R042
1289,2024-01-18,2024-01-18 14:32:00,14,Yes,Before,High,1.12,Short (0-3 km),Peak,18.8,13.8,Delivered,3.7,R057
1290,2024-02-22,2024-02-22 15:22:00,15,No,After,Low,4.3,Medium (3-7 km),Non-Peak,40.4,22.5,Delivered,3.8,R102
1291,2024-02-02,2024-02-02 13:24:00,13,No,After,Low,5.98,Medium (3-7 km),Peak,45.9,24.4,Delivered,3.9,R008
1292,2024-01-21,2024-01-21 21:53:00,21,Yes,Before,Medium,3.72,Medium (3-7 km),Peak,31.3,18.7,Delivered,5.0,R038
1293,2024-01-09,2024-01-09 09:58:00,9,Yes,Before,Low,2.21,Short (0-3 km),Non-Peak,20.1,16.4,Delivered,4.7,R036
1294,2024-02-18,2024-02-18 18:28:00,18,No,After,Medium,5.27,Medium (3-7 km),Non-Peak,28.5,24.2,Delivered,3.5,R005
1295,2024-01-17,2024-01-17 12:09:00,12,Yes,Before,Medium,5.48,Medium (3-7 km),Peak,32.4,23.5,Delivered,4.2,R136
1296,2024-01-28,2024-01-28 11:18:00,11,Yes,Before,High,10.87,Long (7+ km),Non-Peak,38.3,36.2,Delivered,4.4,R062
1297,2024-01-27,2024-01-27 17:39:00,17,Yes,Before,High,2.59,Short (0-3 km),Non-Peak,16.8,17.7,Delivered,4.1,R128
1298,2024-02-08,2024-02-08 16:40:00,16,No,After,Medium,4.05,Medium (3-7 km),Non-Peak,26.3,19.7,Delivered,3.9,R037
1299,2024-01-19,2024-01-19 14:39:00,14,Yes,Before,High,3.85,Medium (3-7 km),Peak,27.0,18.7,Delivered,4.2,R048
1300,2024-02-12,2024-02-12 17:33:00,17,No,After,Low,1.33,Short (0-3 km),Non-Peak,29.5,13.0,Cancelled,,R135
1301,2024-02-04,2024-02-04 16:32:00,16,No,After,Medium,5.07,Medium (3-7 km),Non-Peak,33.6,21.3,Delivered,2.8,R121
1302,2024-01-03,2024-01-03 17:23:00,17,Yes,Before,High,3.44,Medium (3-7 km),Non-Peak,18.1,18.2,Cancelled,,R018
1303,2024-01-23,2024-01-23 12:42:00,12,Yes,Before,Medium,2.3,Short (0-3 km),Peak,27.7,16.1,Delivered,4.4,R189
1304,2024-02-18,2024-02-18 13:02:00,13,No,After,High,3.1,Medium (3-7 km),Peak,34.6,18.4,Delivered,3.5,R165
1305,2024-01-12,2024-01-12 19:43:00,19,Yes,Before,High,4.84,Medium (3-7 km),Peak,30.6,20.9,Delivered,3.6,R162
1306,2024-01-12,2024-01-12 19:04:00,19,Yes,Before,Medium,1.04,Short (0-3 km),Peak,21.8,13.7,Delivered,5.0,R010
1307,2024-01-19,2024-01-19 12:50:00,12,Yes,Before,High,2.67,Short (0-3 km),Peak,20.4,17.4,Delivered,4.1,R080
1308,2024-02-02,2024-02-02 14:52:00,14,No,After,Medium,8.91,Long (7+ km),Peak,44.5,31.9,Delivered,3.1,R193
1309,2024-02-11,2024-02-11 12:22:00,12,No,After,Low,2.17,Short (0-3 km),Peak,38.3,16.1,Cancelled,,R168
1310,2024-01-22,2024-01-22 12:51:00,12,Yes,Before,High,6.97,Medium (3-7 km),Peak,32.0,25.7,Delivered,5.0,R191
1311,2024-01-29,2024-01-29 20:24:00,20,Yes,Before,High,7.53,Long (7+ km),Peak,36.8,29.5,Delivered,3.9,R178
1312,2024-02-01,2024-02-01 13:51:00,13,No,After,Medium,4.74,Medium (3-7 km),Peak,39.9,22.2,Delivered,4.4,R187
1313,2024-01-28,2024-01-28 10:38:00,10,Yes,Before,Low,5.86,Medium (3-7 km),Non-Peak,30.7,24.5,Delivered,4.5,R076
1314,2024-01-21,2024-01-21 11:20:00,11,Yes,Before,Medium,2.94,Short (0-3 km),Non-Peak,21.6,19.0,Delivered,4.0,R155
1315,2024-02-15,2024-02-15 14:44:00,14,No,After,High,5.71,Medium (3-7 km),Peak,37.1,23.0,Delivered,4.2,R187
1316,2024-02-25,2024-02-25 21:39:00,21,No,After,Low,12.57,Long (7+ km),Peak,65.6,40.6,Delivered,3.9,R015
1317,2024-01-05,2024-01-05 17:25:00,17,Yes,Before,High,4.38,Medium (3-7 km),Non-Peak,24.7,20.1,Delivered,4.1,R174
1318,2024-01-11,2024-01-11 22:09:00,22,Yes,Before,Low,7.34,Long (7+ km),Peak,44.6,28.3,Delivered,3.7,R113
1319,2024-01-03,2024-01-03 11:15:00,11,Yes,Before,Medium,6.04,Medium (3-7 km),Non-Peak,28.7,24.9,Delivered,3.6,R099
1320,2024-02-06,2024-02-06 09:09:00,9,No,After,Medium,7.92,Long (7+ km),Non-Peak,36.0,28.9,Delivered,3.3,R096
1321,2024-01-29,2024-01-29 18:36:00,18,Yes,Before,High,3.49,Medium (3-7 km),Non-Peak,21.0,20.2,Delivered,3.7,R081
1322,2024-02-11,2024-02-11 13:07:00,13,No,After,High,3.98,Medium (3-7 km),Peak,31.9,20.1,Delivered,4.2,R133
1323,2024-01-25,2024-01-25 21:07:00,21,Yes,Before,High,8.4,Long (7+ km),Peak,34.8,31.0,Delivered,4.4,R115
1324,2024-01-14,2024-01-14 23:18:00,23,Yes,Before,Medium,4.43,Medium (3-7 km),Non-Peak,24.1,21.8,Delivered,4.9,R052
1325,2024-01-08,2024-01-08 11:04:00,11,Yes,Before,High,2.56,Short (0-3 km),Non-Peak,18.0,18.1,Delivered,4.7,R114
1326,2024-01-06,2024-01-06 19:54:00,19,Yes,Before,Low,2.29,Short (0-3 km),Peak,28.9,16.0,Delivered,4.8,R182
1327,2024-01-05,2024-01-05 16:18:00,16,Yes,Before,Low,2.32,Short (0-3 km),Non-Peak,23.2,17.1,Delivered,4.4,R183
1328,2024-02-15,2024-02-15 21:40:00,21,No,After,High,3.97,Medium (3-7 km),Peak,45.4,20.1,Delivered,3.1,R058
1329,2024-01-08,2024-01-08 23:50:00,23,Yes,Before,High,4.81,Medium (3-7 km),Non-Peak,24.0,20.9,Delivered,4.2,R007
1330,2024-01-24,2024-01-24 16:23:00,16,Yes,Before,High,3.43,Medium (3-7 km),Non-Peak,20.0,18.4,Delivered,4.3,R034
1331,2024-02-09,2024-02-09 20:04:00,20,No,After,High,3.61,Medium (3-7 km),Peak,37.7,20.4,Delivered,3.1,R185
1332,2024-01-31,2024-01-31 16:49:00,16,No,After,High,7.71,Long (7+ km),Non-Peak,38.6,27.3,Delivered,4.8,R033
1333,2024-01-21,2024-01-21 17:28:00,17,Yes,Before,High,1.75,Short (0-3 km),Non-Peak,12.8,14.7,Delivered,4.7,R033
1334,2024-02-26,2024-02-26 19:35:00,19,No,After,Medium,7.21,Long (7+ km),Peak,48.5,28.2,Delivered,3.7,R034
1335,2024-01-28,2024-01-28 16:55:00,16,Yes,Before,High,3.55,Medium (3-7 km),Non-Peak,19.6,20.3,Delivered,3.6,R040
1336,2024-01-20,2024-01-20 11:20:00,11,Yes,Before,Low,5.05,Medium (3-7 km),Non-Peak,29.9,23.7,Delivered,4.6,R133
1337,2024-02-27,2024-02-27 13:05:00,13,No,After,High,17.18,Long (7+ km),Peak,64.2,49.6,Delivered,3.5,R142
1338,2024-01-18,2024-01-18 11:19:00,11,Yes,Before,Medium,4.18,Medium (3-7 km),Non-Peak,26.3,21.0,Delivered,5.0,R165
1339,2024-01-11,2024-01-11 17:37:00,17,Yes,Before,High,2.7,Short (0-3 km),Non-Peak,16.7,17.1,Delivered,4.2,R185
1340,2024-02-27,2024-02-27 17:53:00,17,No,After,Low,13.27,Long (7+ km),Non-Peak,58.1,41.4,Cancelled,,R008
1341,2024-01-06,2024-01-06 09:41:00,9,Yes,Before,Medium,14.09,Long (7+ km),Non-Peak,48.1,42.1,Delivered,4.1,R054
1342,2024-02-19,2024-02-19 16:39:00,16,No,After,Medium,3.3,Medium (3-7 km),Non-Peak,25.1,20.2,Delivered,3.6,R161
1343,2024-02-04,2024-02-04 13:19:00,13,No,After,High,1.59,Short (0-3 km),Peak,23.8,15.0,Delivered,3.3,R176
1344,2024-01-26,2024-01-26 13:04:00,13,Yes,Before,Medium,3.84,Medium (3-7 km),Peak,25.6,20.0,Delivered,5.0,R107
1345,2024-01-31,2024-01-31 15:21:00,15,No,After,Medium,5.41,Medium (3-7 km),Non-Peak,30.2,23.8,Delivered,3.5,R184
1346,2024-01-21,2024-01-21 18:55:00,18,Yes,Before,High,3.01,Medium (3-7 km),Non-Peak,19.1,18.1,Delivered,4.0,R195
1347,2024-01-24,2024-01-24 16:06:00,16,Yes,Before,High,3.23,Medium (3-7 km),Non-Peak,15.6,18.3,Delivered,4.4,R069
1348,2024-01-29,2024-01-29 12:06:00,12,Yes,Before,High,5.78,Medium (3-7 km),Peak,27.6,25.2,Delivered,4.3,R158
1349,2024-01-27,2024-01-27 12:55:00,12,Yes,Before,Low,3.3,Medium (3-7 km),Peak,27.3,18.4,Delivered,2.9,R148
1350,2024-02-16,2024-02-16 13:48:00,13,No,After,High,3.13,Medium (3-7 km),Peak,28.6,17.1,Delivered,3.7,R120
1351,2024-02-01,2024-02-01 20:31:00,20,No,After,High,5.79,Medium (3-7 km),Peak,47.2,23.8,Delivered,3.6,R130
1352,2024-01-30,2024-01-30 22:13:00,22,Yes,Before,Medium,4.52,Medium (3-7 km),Peak,30.1,21.8,Cancelled,,R073
1353,2024-02-01,2024-02-01 17:53:00,17,No,After,Medium,5.42,Medium (3-7 km),Non-Peak,31.9,22.4,Delivered,3.7,R138
1354,2024-01-01,2024-01-01 19:27:00,19,Yes,Before,High,4.04,Medium (3-7 km),Peak,22.0,20.6,Delivered,3.0,R094
1355,2024-02-18,2024-02-18 14:02:00,14,No,After,High,6.46,Medium (3-7 km),Peak,50.2,25.5,Delivered,4.2,R050
1356,2024-01-24,2024-01-24 16:04:00,16,Yes,Before,High,2.47,Short (0-3 km),Non-Peak,19.1,16.8,Delivered,3.8,R141
1357,2024-01-18,2024-01-18 19:39:00,19,Yes,Before,Medium,5.84,Medium (3-7 km),Peak,29.8,24.6,Delivered,3.8,R025
1358,2024-01-26,2024-01-26 13:21:00,13,Yes,Before,Medium,8.6,Long (7+ km),Peak,36.7,30.0,Delivered,4.9,R037
1359,2024-01-13,2024-01-13 17:25:00,17,Yes,Before,Medium,3.95,Medium (3-7 km),Non-Peak,20.8,18.8,Delivered,3.9,R036
1360,2024-02-15,2024-02-15 13:30:00,13,No,After,Medium,8.63,Long (7+ km),Peak,49.3,30.2,Cancelled,,R132
1361,2024-01-09,2024-01-09 13:39:00,13,Yes,Before,High,7.81,Long (7+ km),Peak,29.7,27.8,Delivered,5.0,R158
1362,2024-02-17,2024-02-17 19:37:00,19,No,After,High,4.42,Medium (3-7 km),Peak,34.4,21.2,Delivered,3.7,R137
1363,2024-02-01,2024-02-01 18:19:00,18,No,After,High,3.53,Medium (3-7 km),Non-Peak,25.1,17.8,Cancelled,,R085
1364,2024-02-13,2024-02-13 11:26:00,11,No,After,Medium,3.74,Medium (3-7 km),Non-Peak,33.1,18.6,Delivered,3.5,R186
1365,2024-02-25,2024-02-25 18:01:00,18,No,After,Medium,4.28,Medium (3-7 km),Non-Peak,31.8,21.9,Delivered,3.6,R168
1366,2024-02-20,2024-02-20 22:37:00,22,No,After,Medium,5.61,Medium (3-7 km),Peak,31.8,24.0,Delivered,3.8,R150
1367,2024-01-31,2024-01-31 11:40:00,11,No,After,Medium,9.84,Long (7+ km),Non-Peak,45.0,32.6,Delivered,3.2,R098
1368,2024-01-10,2024-01-10 19:15:00,19,Yes,Before,High,3.29,Medium (3-7 km),Peak,22.2,18.0,Delivered,4.2,R029
1369,2024-01-13,2024-01-13 08:20:00,8,Yes,Before,High,5.74,Medium (3-7 km),Non-Peak,23.1,23.0,Delivered,5.0,R053
1370,2024-01-27,2024-01-27 16:39:00,16,Yes,Before,Low,2.83,Short (0-3 km),Non-Peak,21.4,19.2,Delivered,4.4,R189
1371,2024-02-16,2024-02-16 10:08:00,10,No,After,Medium,7.03,Long (7+ km),Non-Peak,39.7,25.6,Delivered,2.9,R170
1372,2024-01-31,2024-01-31 16:20:00,16,No,After,Low,16.81,Long (7+ km),Non-Peak,66.6,48.6,Delivered,3.5,R137
1373,2024-01-22,2024-01-22 16:43:00,16,Yes,Before,Medium,5.16,Medium (3-7 km),Non-Peak,26.9,24.0,Delivered,4.4,R165
1374,2024-02-21,2024-02-21 18:39:00,18,No,After,High,4.42,Medium (3-7 km),Non-Peak,25.8,20.6,Delivered,4.5,R072
1375,2024-02-05,2024-02-05 13:19:00,13,No,After,Medium,6.17,Medium (3-7 km),Peak,39.2,25.1,Delivered,4.3,R177
1376,2024-02-15,2024-02-15 15:30:00,15,No,After,High,5.01,Medium (3-7 km),Non-Peak,31.0,22.7,Delivered,4.1,R185
1377,2024-01-18,2024-01-18 13:36:00,13,Yes,Before,Medium,8.03,Long (7+ km),Peak,36.5,29.2,Delivered,4.8,R102
1378,2024-02-22,2024-02-22 13:49:00,13,No,After,Low,6.22,Medium (3-7 km),Peak,49.3,25.7,Delivered,4.3,R074
1379,2024-02-15,2024-02-15 10:59:00,10,No,After,High,7.77,Long (7+ km),Non-Peak,36.1,27.9,Delivered,3.4,R123
1380,2024-01-14,2024-01-14 12:34:00,12,Yes,Before,High,7.22,Long (7+ km),Peak,35.2,28.1,Delivered,4.5,R070
1381,2024-01-09,2024-01-09 11:47:00,11,Yes,Before,Medium,5.53,Medium (3-7 km),Non-Peak,27.6,24.5,Delivered,4.9,R172
1382,2024-02-27,2024-02-27 16:40:00,16,No,After,High,5.34,Medium (3-7 km),Non-Peak,29.5,22.0,Delivered,2.7,R085
1383,2024-02-15,2024-02-15 15:43:00,15,No,After,Medium,1.98,Short (0-3 km),Non-Peak,22.6,17.2,Cancelled,,R141
